\P\	Pos	ProductID\
V	18945	721
V	19042	807
V	19139	813
V	19236	820
V	19333	828
V	19430	894
V	19527	945
V	19624	951
V	19721	996
V	19818	3
V	19915	324
V	20012	327
V	20109	329
V	20206	398
V	20303	399
V	20400	401
V	20497	529
V	20594	532
V	20691	533
V	20788	534
V	20885	804
V	20982	316
V	21079	331
V	21176	350
V	21273	531
V	21370	749
V	21467	750
V	21564	753
V	21661	767
V	21758	517
V	21855	519
V	21952	717
V	22049	718
V	22146	721
V	22243	724
V	22340	806
V	22437	807
V	22534	811
V	22631	813
V	22728	818
V	22825	820
V	22922	826
V	23019	828
V	23116	894
V	23213	945
V	23310	950
V	23407	951
V	23504	994
V	23601	996
V	23698	3
V	23795	324
V	23894	327
V	23991	329
V	24090	398
V	24187	399
V	24284	400
V	24381	401
V	24478	529
V	24575	532
V	24674	533
V	24771	534
V	24868	802
V	24965	804
V	25062	316
V	25161	331
V	25260	350
V	25357	531
V	25454	749
V	25551	750
V	25648	751
V	25745	519
V	25842	717
V	25939	718
V	26036	719
V	26133	807
V	26230	813
V	26327	820
V	26424	828
V	26521	894
V	26618	945
V	26715	951
V	26812	996
V	26909	3
V	27006	324
V	27103	327
V	27200	329
V	27297	398
V	27394	399
V	27491	401
V	27588	529
V	27685	532
V	27784	533
V	27881	534
V	27978	804
V	28075	316
V	28172	331
V	28269	350
V	28366	531
V	28463	750
V	28560	751
V	28657	765
V	28754	517
V	28851	519
V	28948	718
V	29045	719
V	29142	722
V	29239	806
V	29336	807
V	29433	811
V	29530	813
V	29627	818
V	29724	820
V	29821	826
V	29918	828
V	30015	894
V	30112	945
V	30209	950
V	30306	951
V	30403	994
V	30500	996
V	30597	3
V	30694	324
V	30791	327
V	30888	329
V	30985	398
V	31082	399
V	31179	400
V	31276	401
V	31373	529
V	31470	532
V	31569	533
V	31666	534
V	31763	802
V	31860	804
V	31957	316
V	32054	331
V	32151	350
V	32248	531
V	32345	750
V	32442	765
V	32539	517
V	32636	519
V	32733	718
V	32830	722
V	32927	806
V	33024	807
V	33121	811
V	33218	813
V	33315	818
V	33412	820
V	33509	826
V	33606	828
V	33703	894
V	33800	945
V	33897	950
V	33994	951
V	34091	994
V	34188	996
V	34285	3
V	34382	324
V	34479	327
V	34576	329
V	34673	398
V	34770	399
V	34867	400
V	34964	401
V	35061	529
V	35158	532
V	35257	533
V	35354	534
V	35451	802
V	35548	804
V	35645	316
V	35742	331
V	35839	350
V	35936	531
V	36033	751
V	36130	752
V	36227	753
V	36324	773
V	36421	777
V	36518	516
V	36615	519
V	36712	719
V	36809	720
V	36906	721
V	37003	740
V	37100	744
V	37197	807
V	37294	810
V	37391	813
V	37488	817
V	37585	820
V	37682	825
V	37779	828
V	37876	894
V	37973	945
V	38070	951
V	38167	996
V	38264	3
V	38361	324
V	38460	327
V	38557	328
V	38654	329
V	38751	398
V	38848	399
V	38945	401
V	39044	529
V	39141	532
V	39240	533
V	39337	534
V	39434	804
V	39531	316
V	39630	331
V	39729	350
V	39826	531
V	39923	749
V	40020	751
V	40117	773
V	40214	516
V	40311	519
V	40408	717
V	40505	719
V	40602	740
V	40699	807
V	40796	810
V	40893	813
V	40990	817
V	41087	820
V	41184	825
V	41281	828
V	41378	894
V	41475	945
V	41572	951
V	41669	996
V	41766	3
V	41863	324
V	41960	327
V	42057	328
V	42154	329
V	42251	398
V	42348	399
V	42445	401
V	42542	529
V	42639	532
V	42738	533
V	42835	534
V	42932	804
V	43029	316
V	43126	331
V	43223	350
V	43320	531
V	43417	749
V	43514	750
V	43611	751
V	43708	519
V	43805	717
V	43902	718
V	43999	719
V	44096	807
V	44193	813
V	44290	820
V	44387	828
V	44484	894
V	44581	945
V	44678	951
V	44775	996
V	44872	3
V	44969	324
V	45066	327
V	45163	329
V	45260	398
V	45357	399
V	45454	401
V	45551	529
V	45648	532
V	45747	533
V	45844	534
V	45941	804
V	46038	316
V	46135	331
V	46232	350
V	46329	531
V	46426	749
V	46523	752
V	46620	753
V	46717	774
V	46814	516
V	46911	519
V	47008	717
V	47105	720
V	47202	721
V	47299	741
V	47396	807
V	47493	810
V	47590	813
V	47687	817
V	47784	820
V	47881	825
V	47978	828
V	48075	894
V	48172	945
V	48269	951
V	48366	996
V	48463	3
V	48562	324
V	48659	327
V	48756	328
V	48853	329
V	48950	398
V	49047	399
V	49144	401
V	49241	529
V	49338	532
V	49437	533
V	49534	534
V	49631	804
V	49728	316
V	49825	331
V	49922	350
V	50019	531
V	50116	750
V	50213	751
V	50310	519
V	50407	718
V	50504	719
V	50601	807
V	50698	813
V	50795	820
V	50892	828
V	50989	894
V	51086	945
V	51183	951
V	51280	996
V	51377	3
V	51474	324
V	51571	327
V	51668	329
V	51765	398
V	51862	399
V	51959	401
V	52056	529
V	52153	532
V	52250	533
V	52347	534
V	52444	804
V	52541	316
V	52638	331
V	52735	350
V	52832	531
V	52929	749
V	53026	750
V	53123	752
V	53220	753
V	53317	519
V	53414	717
V	53511	718
V	53608	720
V	53705	721
V	53802	807
V	53899	813
V	53996	820
V	54093	828
V	54190	894
V	54287	945
V	54384	951
V	54481	996
V	54578	3
V	54675	324
V	54774	327
V	54871	329
V	54970	398
V	55067	399
V	55164	401
V	55263	529
V	55360	532
V	55459	533
V	55556	534
V	55653	804
V	55750	316
V	55849	331
V	55948	350
V	56045	531
V	56142	750
V	56239	751
V	56336	765
V	56433	777
V	56530	516
V	56627	517
V	56724	519
V	56821	718
V	56918	719
V	57015	722
V	57112	744
V	57209	806
V	57306	807
V	57403	810
V	57500	811
V	57597	813
V	57694	817
V	57791	818
V	57888	820
V	57985	825
V	58082	826
V	58179	828
V	58276	894
V	58373	945
V	58470	950
V	58567	951
V	58664	994
V	58761	996
V	58858	3
V	58955	324
V	59052	327
V	59149	328
V	59246	329
V	59343	398
V	59440	399
V	59537	400
V	59634	401
V	59731	529
V	59828	532
V	59927	533
V	60024	534
V	60121	802
V	60218	804
V	60315	316
V	60412	331
V	60509	350
V	60606	531
V	60703	749
V	60800	753
V	60897	519
V	60994	717
V	61091	721
V	61188	807
V	61285	813
V	61382	820
V	61479	828
V	61576	894
V	61673	945
V	61770	951
V	61867	996
V	61964	3
V	62061	324
V	62158	327
V	62255	329
V	62352	398
V	62449	399
V	62546	401
V	62643	529
V	62740	532
V	62839	533
V	62936	534
V	63033	804
V	63130	316
V	63227	331
V	63324	350
V	63421	531
V	63518	749
V	63615	752
V	63712	753
V	63809	773
V	63906	516
V	64003	519
V	64100	717
V	64197	720
V	64294	721
V	64391	740
V	64488	807
V	64585	810
V	64682	813
V	64779	817
V	64876	820
V	64973	825
V	65070	828
V	65167	894
V	65264	945
V	65361	951
V	65458	996
V	65555	3
V	65652	324
V	65749	327
V	65846	328
V	65943	329
V	66040	398
V	66137	399
V	66234	401
V	66331	529
V	66428	532
V	66527	533
V	66624	534
V	66721	804
V	66818	316
V	66915	331
V	67012	350
V	67109	531
V	67206	752
V	67303	777
V	67400	516
V	67497	519
V	67594	720
V	67691	744
V	67788	807
V	67885	810
V	67982	813
V	68079	817
V	68176	820
V	68273	825
V	68370	828
V	68467	894
V	68564	945
V	68661	951
V	68758	996
V	68855	3
V	68952	324
V	69049	327
V	69146	328
V	69243	329
V	69340	398
V	69437	399
V	69534	401
V	69631	529
V	69728	532
V	69825	533
V	69922	534
V	70019	804
V	70116	316
V	70213	331
V	70310	350
V	70407	531
V	70504	751
V	70601	752
V	70698	753
V	70795	764
V	70892	774
V	70989	516
V	71086	517
V	71183	519
V	71280	719
V	71377	720
V	71474	721
V	71571	727
V	71668	741
V	71765	806
V	71862	807
V	71959	810
V	72056	811
V	72153	813
V	72250	817
V	72347	818
V	72444	820
V	72541	825
V	72638	826
V	72735	828
V	72832	894
V	72929	945
V	73026	950
V	73123	951
V	73220	994
V	73317	996
V	73414	3
V	73511	324
V	73610	327
V	73707	328
V	73804	329
V	73903	398
V	74000	399
V	74097	400
V	74194	401
V	74293	529
V	74390	532
V	74489	533
V	74586	534
V	74683	802
V	74780	804
V	74877	316
V	74976	331
V	75075	350
V	75172	531
V	75269	750
V	75366	753
V	75463	762
V	75560	772
V	75657	516
V	75754	517
V	75851	519
V	75948	718
V	76045	721
V	76142	725
V	76239	739
V	76336	806
V	76433	807
V	76530	810
V	76627	811
V	76724	813
V	76821	817
V	76918	818
V	77015	820
V	77112	825
V	77209	826
V	77306	828
V	77403	894
V	77500	945
V	77597	950
V	77694	951
V	77791	994
V	77888	996
V	77985	3
V	78082	324
V	78179	327
V	78276	328
V	78373	329
V	78470	398
V	78567	399
V	78664	400
V	78761	401
V	78858	529
V	78955	532
V	79054	533
V	79151	534
V	79248	802
V	79345	804
V	79442	316
V	79539	331
V	79636	350
V	79733	531
V	79830	750
V	79927	751
V	80024	519
V	80121	718
V	80218	719
V	80315	807
V	80412	813
V	80509	820
V	80606	828
V	80703	894
V	80800	945
V	80897	951
V	80994	996
V	81091	3
V	81188	324
V	81285	327
V	81382	329
V	81479	398
V	81576	399
V	81673	401
V	81770	529
V	81867	532
V	81966	533
V	82063	534
V	82160	804
V	82257	316
V	82354	331
V	82451	350
V	82548	531
V	82645	749
V	82742	750
V	82839	751
V	82936	753
V	83033	771
V	83130	774
V	83227	778
V	83324	516
V	83421	519
V	83518	717
V	83615	718
V	83712	719
V	83809	721
V	83906	741
V	84003	745
V	84100	748
V	84197	807
V	84296	810
V	84393	813
V	84490	817
V	84587	820
V	84684	825
V	84781	828
V	84878	894
V	84977	945
V	85076	951
V	85175	996
V	85274	3
V	85373	324
V	85472	327
V	85571	328
V	85670	329
V	85769	398
V	85868	399
V	85967	401
V	86066	529
V	86165	532
V	86264	533
V	86363	534
V	86462	804
V	86561	316
V	86660	331
V	86759	350
V	86858	531
V	86957	749
V	87054	751
V	87151	770
V	87248	517
V	87345	519
V	87442	717
V	87539	719
V	87636	738
V	87733	806
V	87830	807
V	87927	811
V	88024	813
V	88121	818
V	88218	820
V	88315	826
V	88412	828
V	88509	894
V	88606	945
V	88703	950
V	88800	951
V	88897	994
V	88994	996
V	89091	3
V	89188	324
V	89287	327
V	89384	329
V	89483	398
V	89580	399
V	89677	400
V	89774	401
V	89871	529
V	89968	532
V	90067	533
V	90164	534
V	90261	802
V	90358	804
V	90455	316
V	90554	331
V	90653	350
V	90750	531
V	90847	750
V	90944	751
V	91041	519
V	91138	718
V	91235	719
V	91332	807
V	91429	813
V	91526	820
V	91623	828
V	91720	894
V	91817	945
V	91914	951
V	92011	996
V	92108	3
V	92205	324
V	92302	327
V	92399	329
V	92496	398
V	92593	399
V	92690	401
V	92787	529
V	92884	532
V	92983	533
V	93080	534
V	93177	804
V	93274	316
V	93371	331
V	93468	350
V	93565	531
V	93662	749
V	93759	751
V	93856	753
V	93953	763
V	94050	517
V	94147	519
V	94244	717
V	94341	719
V	94438	721
V	94535	726
V	94632	806
V	94729	807
V	94826	811
V	94923	813
V	95020	818
V	95117	820
V	95214	826
V	95311	828
V	95408	894
V	95505	945
V	95602	950
V	95699	951
V	95796	994
V	95893	996
V	95990	3
V	96087	324
V	96184	327
V	96281	329
V	96378	398
V	96475	399
V	96572	400
V	96669	401
V	96766	529
V	96863	532
V	96962	533
V	97059	534
V	97156	802
V	97253	804
V	97350	316
V	97447	331
V	97545	350
V	97643	531
V	97741	749
V	97839	751
V	97937	752
V	98035	772
V	98133	773
V	98231	516
V	98329	519
V	98427	717
V	98525	719
V	98623	720
V	98721	739
V	98819	740
V	98917	807
V	99015	810
V	99113	813
V	99211	817
V	99309	820
V	99407	825
V	99505	828
V	99603	894
V	99701	945
V	99799	951
V	99897	996
V	99995	3
V	100094	324
V	100194	327
V	100292	328
V	100390	329
V	100488	398
V	100586	399
V	100684	401
V	100784	529
V	100882	532
V	100982	533
V	101080	534
V	101178	804
V	101276	316
V	101376	331
V	101476	350
V	101574	531
V	101672	749
V	101770	750
V	101868	751
V	101966	753
V	102064	773
V	102162	777
V	102260	516
V	102358	519
V	102456	717
V	102554	718
V	102652	719
V	102750	721
V	102848	740
V	102946	744
V	103044	807
V	103142	810
V	103240	813
V	103338	817
V	103436	820
V	103534	825
V	103632	828
V	103730	894
V	103828	945
V	103926	951
V	104024	996
V	104122	3
V	104220	324
V	104320	327
V	104418	328
V	104516	329
V	104616	398
V	104714	399
V	104812	401
V	104912	529
V	105010	532
V	105110	533
V	105208	534
V	105306	804
V	105404	316
V	105504	331
V	105604	350
V	105702	531
V	105800	749
V	105898	751
V	105996	752
V	106094	768
V	106192	770
V	106290	775
V	106388	516
V	106486	517
V	106584	519
V	106682	717
V	106780	719
V	106878	720
V	106976	736
V	107074	738
V	107172	747
V	107270	806
V	107368	807
V	107466	810
V	107564	811
V	107662	813
V	107760	817
V	107858	818
V	107956	820
V	108054	825
V	108152	826
V	108250	828
V	108348	894
V	108446	945
V	108544	950
V	108642	951
V	108740	994
V	108838	996
V	108936	3
V	109034	324
V	109134	327
V	109232	328
V	109330	329
V	109430	398
V	109528	399
V	109626	400
V	109724	401
V	109824	529
V	109922	532
V	110022	533
V	110120	534
V	110218	802
V	110316	804
V	110414	316
V	110514	331
V	110614	350
V	110712	531
V	110810	749
V	110908	750
V	111006	776
V	111104	516
V	111202	519
V	111300	717
V	111398	718
V	111496	743
V	111594	807
V	111692	810
V	111790	813
V	111888	817
V	111986	820
V	112084	825
V	112182	828
V	112280	894
V	112378	945
V	112476	951
V	112574	996
V	112672	3
V	112770	324
V	112870	327
V	112968	328
V	113066	329
V	113164	398
V	113262	399
V	113360	401
V	113460	529
V	113558	532
V	113658	533
V	113756	534
V	113854	804
V	113952	316
V	114052	331
V	114152	350
V	114250	531
V	114348	749
V	114446	761
V	114544	775
V	114642	777
V	114740	516
V	114838	517
V	114936	519
V	115034	717
V	115132	730
V	115230	744
V	115328	747
V	115426	806
V	115524	807
V	115622	810
V	115720	811
V	115818	813
V	115916	817
V	116014	818
V	116112	820
V	116210	825
V	116308	826
V	116406	828
V	116504	894
V	116602	945
V	116700	950
V	116798	951
V	116896	994
V	116994	996
V	117092	3
V	117190	324
V	117290	327
V	117388	328
V	117486	329
V	117584	398
V	117682	399
V	117780	400
V	117878	401
V	117976	529
V	118074	532
V	118174	533
V	118272	534
V	118370	802
V	118468	804
V	118566	316
V	118666	331
V	118766	350
V	118864	531
V	118962	750
V	119060	751
V	119158	752
V	119256	753
V	119354	762
V	119452	517
V	119550	519
V	119648	718
V	119746	719
V	119844	720
V	119942	721
V	120040	725
V	120138	806
V	120236	807
V	120334	811
V	120432	813
V	120530	818
V	120628	820
V	120726	826
V	120824	828
V	120922	894
V	121020	945
V	121118	950
V	121216	951
V	121314	994
V	121412	996
V	121510	3
V	121608	324
V	121708	327
V	121806	329
V	121906	398
V	122004	399
V	122102	400
V	122200	401
V	122298	529
V	122396	532
V	122496	533
V	122594	534
V	122692	802
V	122790	804
V	122888	316
V	122988	331
V	123088	350
V	123186	531
V	123284	722
V	123384	725
V	123484	726
V	123584	729
V	123684	730
V	123784	732
V	123884	733
V	123982	738
V	124082	741
V	124182	742
V	124282	743
V	124382	745
V	124482	747
V	124582	748
V	124682	749
V	124782	752
V	124880	753
V	124980	754
V	125080	755
V	125180	756
V	125280	758
V	125380	760
V	125480	761
V	125580	762
V	125680	763
V	125780	764
V	125880	765
V	125980	766
V	126080	768
V	126180	770
V	126280	771
V	126380	772
V	126480	773
V	126580	774
V	126680	775
V	126780	776
V	126880	777
V	126980	778
V	127080	516
V	127182	517
V	127286	518
V	127388	519
V	127488	717
V	127588	720
V	127686	721
V	127786	722
V	127886	723
V	127986	725
V	128086	726
V	128186	727
V	128286	729
V	128386	730
V	128486	731
V	128586	733
V	128687	734
V	128787	735
V	128887	736
V	128987	738
V	129087	739
V	129187	740
V	129287	741
V	129387	743
V	129487	744
V	129588	745
V	129688	747
V	129788	748
V	129888	806
V	129990	807
V	130092	810
V	130194	811
V	130296	812
V	130398	813
V	130498	817
V	130600	818
V	130702	819
V	130804	820
V	130904	825
V	131006	826
V	131108	827
V	131210	828
V	131310	894
V	131414	945
V	131520	950
V	131622	951
V	131724	994
V	131826	995
V	131928	996
V	132030	3
V	132134	324
V	132238	327
V	132344	328
V	132446	329
V	132550	398
V	132654	399
V	132758	400
V	132860	401
V	132967	529
V	133071	532
V	133175	533
V	133279	534
V	133383	802
V	133485	803
V	133587	804
V	133692	316
V	133796	331
V	133900	350
V	134004	531
V	134108	749
V	134206	751
V	134304	753
V	134402	519
V	134500	717
V	134598	719
V	134696	721
V	134794	807
V	134892	813
V	134990	820
V	135088	828
V	135186	894
V	135284	945
V	135382	951
V	135480	996
V	135578	3
V	135676	324
V	135774	327
V	135872	329
V	135970	398
V	136068	399
V	136166	401
V	136264	529
V	136362	532
V	136462	533
V	136560	534
V	136658	804
V	136756	316
V	136854	331
V	136952	350
V	137050	531
V	137148	752
V	137246	753
V	137344	760
V	137442	778
V	137540	516
V	137638	517
V	137736	519
V	137834	720
V	137932	721
V	138030	729
V	138128	745
V	138226	806
V	138324	807
V	138422	810
V	138520	811
V	138618	813
V	138716	817
V	138814	818
V	138912	820
V	139010	825
V	139108	826
V	139206	828
V	139304	894
V	139402	945
V	139500	950
V	139598	951
V	139696	994
V	139794	996
V	139892	3
V	139990	324
V	140088	327
V	140186	328
V	140284	329
V	140382	398
V	140480	399
V	140578	400
V	140676	401
V	140774	529
V	140872	532
V	140972	533
V	141070	534
V	141168	802
V	141266	804
V	141364	316
V	141462	331
V	141560	350
V	141658	531
V	141756	751
V	141854	752
V	141952	753
V	142050	773
V	142148	774
V	142246	516
V	142344	519
V	142442	719
V	142540	720
V	142638	721
V	142736	740
V	142834	741
V	142932	807
V	143030	810
V	143128	813
V	143226	817
V	143324	820
V	143422	825
V	143520	828
V	143618	894
V	143716	945
V	143814	951
V	143912	996
V	144010	3
V	144108	324
V	144208	327
V	144306	328
V	144404	329
V	144502	398
V	144600	399
V	144698	401
V	144798	529
V	144896	532
V	144996	533
V	145094	534
V	145192	804
V	145290	316
V	145390	331
V	145490	350
V	145588	531
V	145686	749
V	145784	750
V	145882	751
V	145980	766
V	146078	767
V	146176	517
V	146274	519
V	146372	717
V	146470	718
V	146568	719
V	146666	723
V	146764	724
V	146862	806
V	146960	807
V	147058	811
V	147156	813
V	147254	818
V	147352	820
V	147450	826
V	147548	828
V	147646	894
V	147744	945
V	147842	950
V	147940	951
V	148038	994
V	148136	996
V	148234	3
V	148332	324
V	148432	327
V	148530	329
V	148630	398
V	148728	399
V	148826	400
V	148924	401
V	149022	529
V	149120	532
V	149220	533
V	149318	534
V	149416	802
V	149514	804
V	149612	316
V	149712	331
V	149812	350
V	149910	531
V	150008	749
V	150106	752
V	150204	753
V	150302	768
V	150400	771
V	150498	772
V	150596	516
V	150694	517
V	150792	519
V	150890	717
V	150988	720
V	151086	721
V	151184	736
V	151282	739
V	151380	748
V	151478	806
V	151576	807
V	151674	810
V	151772	811
V	151870	813
V	151968	817
V	152066	818
V	152164	820
V	152262	825
V	152360	826
V	152458	828
V	152556	894
V	152654	945
V	152752	950
V	152850	951
V	152948	994
V	153046	996
V	153144	3
V	153242	324
V	153342	327
V	153440	328
V	153538	329
V	153638	398
V	153736	399
V	153834	400
V	153932	401
V	154032	529
V	154130	532
V	154230	533
V	154328	534
V	154426	802
V	154524	804
V	154622	316
V	154722	331
V	154822	350
V	154920	531
V	155018	749
V	155116	750
V	155214	751
V	155312	519
V	155410	717
V	155508	718
V	155606	719
V	155704	807
V	155802	813
V	155900	820
V	155998	828
V	156096	894
V	156194	945
V	156292	951
V	156390	996
V	156488	3
V	156586	324
V	156684	327
V	156782	329
V	156880	398
V	156978	399
V	157076	401
V	157174	529
V	157272	532
V	157372	533
V	157470	534
V	157568	804
V	157666	316
V	157764	331
V	157862	350
V	157960	531
V	158058	750
V	158156	753
V	158254	770
V	158352	771
V	158450	516
V	158548	517
V	158646	519
V	158744	718
V	158842	721
V	158940	738
V	159038	748
V	159136	806
V	159234	807
V	159332	810
V	159430	811
V	159528	813
V	159626	817
V	159724	818
V	159822	820
V	159920	825
V	160018	826
V	160116	828
V	160214	894
V	160312	945
V	160410	950
V	160508	951
V	160606	994
V	160704	996
V	160802	3
V	160900	324
V	160998	327
V	161096	328
V	161194	329
V	161292	398
V	161390	399
V	161488	400
V	161586	401
V	161684	529
V	161782	532
V	161882	533
V	161980	534
V	162078	802
V	162176	804
V	162274	316
V	162372	331
V	162470	350
V	162568	531
V	162666	751
V	162764	752
V	162862	775
V	162960	776
V	163058	516
V	163156	519
V	163254	719
V	163352	720
V	163450	743
V	163548	747
V	163646	807
V	163744	810
V	163842	813
V	163940	817
V	164038	820
V	164136	825
V	164234	828
V	164332	894
V	164430	945
V	164528	951
V	164626	996
V	164724	3
V	164822	324
V	164920	327
V	165018	328
V	165116	329
V	165214	398
V	165312	399
V	165410	401
V	165508	529
V	165606	532
V	165706	533
V	165804	534
V	165902	804
V	166000	316
V	166098	331
V	166196	350
V	166294	531
V	166392	750
V	166490	751
V	166588	753
V	166686	774
V	166784	778
V	166882	516
V	166980	519
V	167078	718
V	167176	719
V	167274	721
V	167372	741
V	167470	745
V	167568	807
V	167666	810
V	167764	813
V	167862	817
V	167960	820
V	168058	825
V	168156	828
V	168254	894
V	168352	945
V	168450	951
V	168548	996
V	168646	3
V	168744	324
V	168844	327
V	168942	328
V	169040	329
V	169138	398
V	169236	399
V	169334	401
V	169434	529
V	169532	532
V	169632	533
V	169730	534
V	169828	804
V	169926	316
V	170026	331
V	170126	350
V	170224	531
V	170322	749
V	170420	750
V	170518	752
V	170616	753
V	170714	519
V	170812	717
V	170910	718
V	171008	720
V	171106	721
V	171204	807
V	171302	813
V	171400	820
V	171498	828
V	171596	894
V	171694	945
V	171792	951
V	171890	996
V	171988	3
V	172087	324
V	172187	327
V	172285	329
V	172385	398
V	172483	399
V	172581	401
V	172681	529
V	172779	532
V	172879	533
V	172977	534
V	173075	804
V	173173	316
V	173273	331
V	173373	350
V	173471	531
V	173569	749
V	173667	751
V	173765	753
V	173863	519
V	173961	717
V	174059	719
V	174157	721
V	174255	807
V	174353	813
V	174451	820
V	174549	828
V	174647	894
V	174745	945
V	174843	951
V	174941	996
V	175039	3
V	175137	324
V	175237	327
V	175335	329
V	175435	398
V	175533	399
V	175631	401
V	175731	529
V	175829	532
V	175929	533
V	176027	534
V	176125	804
V	176223	316
V	176323	331
V	176423	350
V	176521	531
V	176619	749
V	176717	753
V	176815	760
V	176913	770
V	177011	778
V	177109	516
V	177207	517
V	177305	519
V	177403	717
V	177501	721
V	177599	729
V	177697	738
V	177795	745
V	177893	806
V	177991	807
V	178089	810
V	178187	811
V	178285	813
V	178383	817
V	178481	818
V	178579	820
V	178677	825
V	178775	826
V	178873	828
V	178971	894
V	179069	945
V	179167	950
V	179265	951
V	179363	994
V	179461	996
V	179559	3
V	179657	324
V	179757	327
V	179855	328
V	179953	329
V	180051	398
V	180149	399
V	180247	400
V	180345	401
V	180443	529
V	180541	532
V	180641	533
V	180739	534
V	180837	802
V	180935	804
V	181033	316
V	181133	331
V	181233	350
V	181331	531
V	181429	749
V	181527	750
V	181625	752
V	181723	753
V	181821	519
V	181919	717
V	182017	718
V	182115	720
V	182213	721
V	182311	807
V	182409	813
V	182507	820
V	182605	828
V	182703	894
V	182801	945
V	182899	951
V	182997	996
V	183095	3
V	183193	324
V	183291	327
V	183389	329
V	183487	398
V	183585	399
V	183683	401
V	183781	529
V	183879	532
V	183979	533
V	184077	534
V	184175	804
V	184273	316
V	184371	331
V	184469	350
V	184567	531
V	184665	749
V	184763	750
V	184861	751
V	184959	771
V	185057	516
V	185155	519
V	185253	717
V	185351	718
V	185449	719
V	185547	748
V	185645	807
V	185743	810
V	185841	813
V	185939	817
V	186037	820
V	186135	825
V	186233	828
V	186331	894
V	186429	945
V	186527	951
V	186625	996
V	186723	3
V	186822	324
V	186922	327
V	187020	328
V	187118	329
V	187216	398
V	187314	399
V	187412	401
V	187512	529
V	187610	532
V	187710	533
V	187808	534
V	187906	804
V	188004	316
V	188104	331
V	188204	350
V	188302	531
V	188400	753
V	188498	519
V	188596	721
V	188694	807
V	188792	813
V	188890	820
V	188988	828
V	189086	894
V	189184	945
V	189282	951
V	189380	996
V	189478	3
V	189576	324
V	189674	327
V	189772	329
V	189870	398
V	189968	399
V	190066	401
V	190164	529
V	190262	532
V	190360	533
V	190458	534
V	190556	804
V	190654	316
V	190752	331
V	190850	350
V	190948	531
V	191046	749
V	191144	750
V	191242	751
V	191340	753
V	191438	775
V	191536	516
V	191634	519
V	191732	717
V	191830	718
V	191928	719
V	192026	721
V	192124	747
V	192222	807
V	192320	810
V	192418	813
V	192516	817
V	192614	820
V	192712	825
V	192810	828
V	192908	894
V	193006	945
V	193104	951
V	193202	996
V	193300	3
V	193398	324
V	193498	327
V	193596	328
V	193694	329
V	193794	398
V	193892	399
V	193990	401
V	194090	529
V	194188	532
V	194288	533
V	194386	534
V	194484	804
V	194582	316
V	194682	331
V	194782	350
V	194880	531
V	194978	749
V	195076	750
V	195174	752
V	195272	759
V	195370	766
V	195468	767
