\P\	Pos	BusinessEntityID\
V	47790	189
V	48044	190
V	48302	191
V	48557	192
V	48808	193
V	49064	194
V	49316	195
V	49565	196
V	49819	197
V	50071	198
V	50323	199
V	50576	200
V	50825	201
V	51076	202
V	51330	203
V	51578	204
V	51828	205
V	52077	206
V	52330	207
V	52583	208
V	52833	209
V	53085	210
V	53339	211
V	53593	212
V	53840	213
V	54101	214
V	54357	215
V	54612	216
V	54866	217
V	55119	218
V	55379	219
V	55628	220
V	55879	221
V	56131	222
V	56385	223
V	56637	224
V	56889	225
V	57140	226
V	57391	227
V	57646	228
V	57906	229
V	58156	230
V	58409	231
V	58657	232
V	58908	233
V	59162	234
V	59414	235
V	59677	236
V	59933	237
V	60181	238
V	60433	239
V	60685	240
V	60939	241
V	61188	242
V	61439	243
V	61690	244
V	61942	245
V	62198	246
V	62450	247
V	62708	248
V	62960	249
V	63213	250
V	63464	251
V	63719	252
V	63969	253
V	64222	254
V	64474	255
V	64724	256
V	64976	257
V	65227	258
V	65478	259
V	65728	260
V	65980	261
V	66236	262
V	66488	263
V	66740	264
V	66996	265
V	67250	266
V	67504	267
V	67754	268
V	68010	269
V	68262	270
V	68520	271
V	68770	272
V	69038	273
V	69294	274
V	69547	275
V	69801	276
V	70055	277
V	70308	278
V	70562	279
V	70819	280
V	71078	281
V	71325	282
V	71584	283
V	71838	284
V	72097	285
V	72350	286
V	72603	287
V	72854	288
V	73107	289
V	73354	290
V	73618	291
V	75258	293
V	76989	295
V	78876	297
V	80378	299
V	81313	301
V	82117	303
V	82998	305
V	83848	307
V	84609	309
V	85653	311
V	85922	313
V	86191	315
V	86457	317
V	86728	319
V	86988	321
V	87244	323
V	87510	325
V	87775	327
V	88039	329
V	88302	331
V	88571	333
V	88845	335
V	89112	337
V	89377	339
V	89643	341
V	89908	343
V	90173	345
V	90441	347
V	90709	349
V	90977	351
V	91245	353
V	91511	355
V	91779	357
V	92045	359
V	92310	361
V	92579	363
V	92845	365
V	93113	367
V	93378	369
V	93651	371
V	93913	373
V	94175	375
V	94441	377
V	94701	379
V	94966	381
V	95232	383
V	95498	385
V	95762	387
V	96028	389
V	96296	391
V	96568	393
V	96834	395
V	97094	397
V	97359	399
V	97616	401
V	97874	403
V	98128	405
V	98393	407
V	98658	409
V	98923	411
V	99187	413
V	99447	415
V	99704	417
V	99968	419
V	100234	421
V	100499	423
V	100753	425
V	101012	427
V	101276	429
V	101539	431
V	101811	433
V	102065	435
V	102332	437
V	102592	439
V	102857	441
V	103126	443
V	103390	445
V	103654	447
V	103910	449
V	104172	451
V	104438	453
V	104699	455
V	104960	457
V	105222	459
V	105478	461
V	105731	463
V	106004	465
V	106272	467
V	106527	469
V	106782	471
V	107050	473
V	107317	475
V	107575	477
V	107843	479
V	108109	481
V	108375	483
V	108640	485
V	108893	487
V	109154	489
V	109420	491
V	109686	493
V	109952	495
V	110221	497
V	110493	499
V	110752	501
V	111020	503
V	111283	505
V	111548	507
V	111812	509
V	112072	511
V	112341	513
V	112605	515
V	112874	517
V	113141	519
V	113404	521
V	113665	523
V	113927	525
V	114192	527
V	114462	529
V	114717	531
V	114981	533
V	115245	535
V	115514	537
V	115779	539
V	116038	541
V	116300	543
V	116568	545
V	116834	547
V	117099	549
V	117368	551
V	117635	553
V	117904	555
V	118171	557
V	118436	559
V	118702	561
V	118966	563
V	119231	565
V	119511	567
V	119779	569
V	120046	571
V	120306	573
V	120575	575
V	120831	577
V	121092	579
V	121364	581
V	121629	583
V	121896	585
V	122165	587
V	122425	589
V	122693	591
V	122958	593
V	123217	595
V	123482	597
V	123750	599
V	124018	601
V	124284	603
V	124550	605
V	124805	607
V	125072	609
V	125337	611
V	125604	613
V	125866	615
V	126133	617
V	126410	619
V	126666	621
V	126938	623
V	127202	625
V	127471	627
V	127738	629
V	128006	631
V	128275	633
V	128539	635
V	128802	637
V	129062	639
V	129326	641
V	129593	643
V	129860	645
V	130117	647
V	130389	649
V	130656	651
V	130917	653
V	131190	655
V	131460	657
V	131729	659
V	131994	661
V	132264	663
V	132530	665
V	132788	667
V	133055	669
V	133323	671
V	133586	673
V	133840	675
V	134101	677
V	134351	679
V	134604	681
V	134862	683
V	135129	685
V	135397	687
V	135663	689
V	135928	691
V	136192	693
V	136455	695
V	136720	697
V	136992	699
V	137258	701
V	137519	703
V	137782	705
V	138044	707
V	138306	709
V	138573	711
V	138828	713
V	139094	715
V	139360	717
V	139626	719
V	139890	721
V	140156	723
V	140419	725
V	140684	727
V	140944	729
V	141208	731
V	141475	733
V	141742	735
V	142008	737
V	142279	739
V	142544	741
V	142807	743
V	143069	745
V	143339	747
V	143595	749
V	143857	751
V	144122	753
V	144385	755
V	144640	757
V	144904	759
V	145171	761
V	145432	763
V	145699	765
V	145962	767
V	146229	769
V	146491	771
V	146756	773
V	147019	775
V	147300	777
V	147567	779
V	147830	781
V	148098	783
V	148364	785
V	148628	787
V	148894	789
V	149161	791
V	149428	793
V	149698	795
V	149960	797
V	150227	799
V	150491	801
V	150754	803
V	151016	805
V	151283	807
V	151547	809
V	151813	811
V	152084	813
V	152348	815
V	152614	817
V	152878	819
V	153147	821
V	153412	823
V	153677	825
V	153940	827
V	154204	829
V	154469	831
V	154734	833
V	154996	835
V	155263	837
V	155524	839
V	155787	841
V	156048	843
V	156314	845
V	156582	847
V	156848	849
V	157116	851
V	157381	853
V	157646	855
V	157915	857
V	158176	859
V	158441	861
V	158706	863
V	158974	865
V	159229	867
V	159495	869
V	159759	871
V	160021	873
V	160282	875
V	160543	877
V	160807	879
V	161073	881
V	161341	883
V	161604	885
V	161869	887
V	162140	889
V	162401	891
V	162664	893
V	162925	895
V	163189	897
V	163453	899
V	163712	901
V	163976	903
V	164243	905
V	164512	907
V	164777	909
V	165043	911
V	165305	913
V	165565	915
V	165828	917
V	166078	919
V	166336	921
V	166602	923
V	166865	925
V	167127	927
V	167394	929
V	167659	931
V	167926	933
V	168190	935
V	168456	937
V	168716	939
V	168985	941
V	169248	943
V	169513	945
V	169780	947
V	170047	949
V	170309	951
V	170575	953
V	170839	955
V	171095	957
V	171364	959
V	171628	961
V	171892	963
V	172154	965
V	172417	967
V	172674	969
V	172942	971
V	173206	973
V	173472	975
V	173741	977
V	174004	979
V	174267	981
V	174533	983
V	174793	985
V	175056	987
V	175318	989
V	175585	991
V	175847	993
V	176113	995
V	176371	997
V	176640	999
V	176908	1001
V	177174	1003
V	177442	1005
V	177697	1007
V	177948	1009
V	178214	1011
V	178482	1013
V	178746	1015
V	179015	1017
V	179281	1019
V	179547	1021
V	179816	1023
V	180091	1025
V	180357	1027
V	180623	1029
V	180886	1031
V	181150	1033
V	181412	1035
V	181676	1037
V	181944	1039
V	182213	1041
V	182472	1043
V	182739	1045
V	183005	1047
V	183267	1049
V	183538	1051
V	183807	1053
V	184075	1055
V	184339	1057
V	184596	1059
V	184863	1061
V	185129	1063
V	185394	1065
V	185663	1067
V	185934	1069
V	186197	1071
V	186463	1073
V	186730	1075
V	186994	1077
V	187258	1079
V	187528	1081
V	187790	1083
V	188055	1085
V	188322	1087
V	188584	1089
V	188848	1091
V	189113	1093
V	189376	1095
V	189643	1097
V	189898	1099
V	190158	1101
V	190425	1103
V	190680	1105
V	190944	1107
V	191213	1109
V	191477	1111
V	191744	1113
V	192006	1115
V	192270	1117
V	192537	1119
V	192802	1121
V	193063	1123
V	193322	1125
V	193592	1127
V	193861	1129
V	194122	1131
V	194384	1133
V	194647	1135
V	194914	1137
V	195176	1139
V	195439	1141
V	195701	1143
V	195968	1145
V	196237	1147
V	196505	1149
V	196771	1151
V	197032	1153
V	197295	1155
V	197560	1157
V	197823	1159
V	198089	1161
V	198359	1163
V	198630	1165
V	198899	1167
V	199164	1169
V	199429	1171
V	199692	1173
V	199958	1175
V	200223	1177
V	200488	1179
V	200745	1181
V	201011	1183
V	201274	1185
V	201541	1187
V	201807	1189
V	202064	1191
V	202329	1193
V	202582	1195
V	202849	1197
V	203109	1199
V	203369	1201
V	203635	1203
V	203897	1205
V	204164	1207
V	204421	1209
V	204685	1211
V	204951	1213
V	205216	1215
V	205480	1217
V	205745	1219
V	206012	1221
V	206272	1223
V	206540	1225
V	206795	1227
V	207058	1229
V	207321	1231
V	207578	1233
V	207838	1235
V	208100	1237
V	208358	1239
V	208623	1241
V	208888	1243
V	209160	1245
V	209431	1247
V	209694	1249
V	209956	1251
V	210217	1253
V	210481	1255
V	210749	1257
V	211012	1259
V	211275	1261
V	211551	1263
V	211808	1265
V	212076	1267
V	212331	1269
V	212601	1271
V	212864	1273
V	213132	1275
V	213394	1277
V	213659	1279
V	213926	1281
V	214189	1283
V	214454	1285
V	214721	1287
V	214986	1289
V	215250	1291
V	215517	1293
V	215785	1295
V	216052	1297
V	216310	1299
V	216574	1301
V	216839	1303
V	217101	1305
V	217370	1307
V	217636	1309
V	217903	1311
V	218167	1313
V	218423	1315
V	218683	1317
V	218947	1319
V	219210	1321
V	219471	1323
V	219729	1325
V	219990	1327
V	220256	1329
V	220521	1331
V	220785	1333
V	221045	1335
V	221307	1337
V	221567	1339
V	221831	1341
V	222093	1343
V	222356	1345
V	222623	1347
V	222876	1349
V	223140	1351
V	223408	1353
V	223667	1355
V	223931	1357
V	224198	1359
V	224452	1361
V	224717	1363
V	224983	1365
V	225247	1367
V	225509	1369
V	225773	1371
V	226043	1373
V	226310	1375
V	226578	1377
V	226851	1379
V	227123	1381
V	227389	1383
V	227651	1385
V	227921	1387
V	228192	1389
V	228450	1391
V	228718	1393
V	228985	1395
V	229250	1397
V	229515	1399
V	229779	1401
V	230039	1403
V	230309	1405
V	230575	1407
V	230839	1409
V	231108	1411
V	231373	1413
V	231643	1415
V	231909	1417
V	232177	1419
V	232444	1421
V	232719	1423
V	232987	1425
V	233254	1427
V	233521	1429
V	233789	1431
V	234061	1433
V	234328	1435
V	234592	1437
V	234857	1439
V	235126	1441
V	235394	1443
V	235659	1445
V	235919	1447
V	236188	1449
V	236451	1451
V	236707	1453
V	236972	1455
V	237240	1457
V	237505	1459
V	237769	1461
V	238036	1463
V	238303	1465
V	238572	1467
V	238837	1469
V	239108	1471
V	239375	1473
V	239642	1475
V	239903	1477
V	240167	1479
V	240431	1481
V	240700	1483
V	240962	1485
V	241228	1487
V	241487	1489
V	241756	1491
V	242014	1493
V	242271	1495
V	242530	1497
V	242789	1499
V	243046	1501
V	243307	1503
V	243561	1505
V	243820	1507
V	244073	1509
V	244329	1511
V	244584	1513
V	244835	1515
V	245091	1517
V	245347	1519
V	245603	1521
V	245862	1523
V	246119	1525
V	246370	1527
V	246627	1529
V	246878	1531
V	247135	1533
V	247387	1535
V	247642	1537
V	247897	1539
V	248152	1541
V	248406	1543
V	248664	1545
V	248917	1547
V	249172	1549
V	249427	1551
V	249688	1553
V	249942	1555
V	250198	1557
V	250454	1559
V	250712	1561
V	250967	1563
V	251219	1565
V	251476	1567
V	251731	1569
V	251986	1571
V	252242	1573
V	252498	1575
V	252753	1577
V	253008	1579
V	253262	1581
V	253515	1583
V	253775	1585
V	254030	1587
V	254287	1589
V	254546	1591
V	254803	1593
V	255062	1595
V	255317	1597
V	255575	1599
V	255837	1601
V	256092	1603
V	256350	1605
V	256605	1607
V	256860	1609
V	257118	1611
V	257378	1613
V	257634	1615
V	257894	1617
V	258151	1619
V	258420	1621
V	258674	1623
V	258933	1625
V	259189	1627
V	259446	1629
V	259702	1631
V	259959	1633
V	260220	1635
V	260475	1637
V	260731	1639
V	260986	1641
V	261239	1643
V	261495	1645
V	261750	1647
V	262010	1649
V	262272	1651
V	262524	1653
V	262780	1655
V	263038	1657
V	263293	1659
V	263548	1661
V	263803	1663
V	264060	1665
V	264320	1667
V	264575	1669
V	264832	1671
V	265088	1673
V	265343	1675
V	265599	1677
V	265855	1679
V	266116	1681
V	266381	1683
V	266639	1685
V	266895	1687
V	267152	1689
V	267412	1691
V	267672	1693
V	267935	1695
V	268191	1697
V	268449	1699
V	269148	1700
V	269845	1701
V	270554	1702
V	271253	1703
V	271948	1704
V	272657	1705
V	273354	1706
V	274049	1707
V	274747	1708
V	275444	1709
V	276143	1710
V	276831	1711
V	277536	1712
V	278239	1713
V	278930	1714
V	279622	1715
V	280317	1716
V	281029	1717
V	281726	1718
V	282418	1719
V	283120	1720
V	283820	1721
V	284505	1722
V	285199	1723
V	285898	1724
V	286603	1725
V	287302	1726
V	287991	1727
V	288675	1728
V	289374	1729
V	290072	1730
V	290786	1731
V	291482	1732
V	292180	1733
V	292872	1734
V	293564	1735
V	294258	1736
V	294967	1737
V	295666	1738
V	296372	1739
V	297065	1740
V	297777	1741
V	298470	1742
V	299170	1743
V	299864	1744
V	300562	1745
V	301262	1746
V	301957	1747
V	302667	1748
V	303379	1749
V	304075	1750
V	304773	1751
V	305466	1752
V	306165	1753
V	306863	1754
V	307555	1755
V	308259	1756
V	308966	1757
V	309671	1758
V	310366	1759
V	311061	1760
V	311751	1761
V	312451	1762
V	313144	1763
V	313858	1764
V	314554	1765
V	315256	1766
V	315953	1767
V	316648	1768
V	317342	1769
V	318041	1770
V	318735	1771
V	319440	1772
V	320133	1773
V	320821	1774
V	321525	1775
V	322218	1776
V	322916	1777
V	323605	1778
V	324301	1779
V	325002	1780
V	325702	1781
V	326402	1782
V	327092	1783
V	327778	1784
V	328473	1785
V	328734	1786
V	328995	1787
V	329250	1788
V	329509	1789
V	329760	1790
V	330016	1791
V	330272	1792
V	330529	1793
V	330787	1794
V	331043	1795
V	331307	1797
V	331577	1799
V	331831	1801
V	332098	1803
V	332361	1805
V	332628	1807
V	332889	1809
V	333158	1811
V	333424	1813
V	333696	1815
V	333957	1817
V	334225	1819
V	334482	1821
V	334748	1823
V	335014	1825
V	335280	1827
V	335549	1829
V	335807	1831
V	336073	1833
V	336337	1835
V	336612	1837
V	336880	1839
V	337150	1841
V	337411	1843
V	337684	1845
V	337947	1847
V	338208	1849
V	338480	1851
V	338748	1853
V	339004	1855
V	339271	1857
V	339539	1859
V	339809	1861
V	340075	1863
V	340341	1865
V	340604	1867
V	340868	1869
V	341134	1871
V	341398	1873
V	341668	1875
V	341933	1877
V	342202	1879
V	342475	1881
V	342744	1883
V	343010	1885
V	343278	1887
V	343546	1889
V	343813	1891
V	344079	1893
V	344351	1895
V	344614	1897
V	344876	1899
V	345140	1901
V	345404	1903
V	345661	1905
V	345924	1907
V	346179	1909
V	346443	1911
V	346709	1913
V	346975	1915
V	347243	1917
V	347507	1919
V	347762	1921
V	348016	1923
V	348282	1925
V	348547	1927
V	348812	1929
V	349080	1931
V	349352	1933
V	349623	1935
V	349888	1937
V	350152	1939
V	350424	1941
V	350680	1943
V	350944	1945
V	351208	1947
V	351472	1949
V	351738	1951
V	352002	1953
V	352270	1955
V	352535	1957
V	352805	1959
V	353073	1961
V	353337	1963
V	353605	1965
V	353879	1967
V	354149	1969
V	354425	1971
V	354696	1973
V	354958	1975
V	355226	1977
V	355490	1979
V	355773	1981
V	356043	1983
V	356314	1985
V	356580	1987
V	356845	1989
V	357111	1991
V	357378	1993
V	357649	1995
V	357905	1996
V	358161	1997
V	358419	1998
V	358676	1999
V	358936	2000
V	359192	2001
V	359447	2002
V	359708	2003
V	359963	2004
V	360220	2005
V	360474	2006
V	360733	2007
V	360986	2008
V	361244	2009
V	361501	2010
V	361757	2011
V	362012	2012
V	362268	2013
V	362521	2014
V	362773	2015
V	363027	2016
V	363284	2017
V	363541	2018
V	363798	2019
V	364060	2020
V	364318	2021
V	364576	2022
V	364831	2023
V	365089	2024
V	365345	2025
V	365604	2026
V	365859	2027
V	366124	2028
V	366376	2029
V	366633	2030
V	366896	2031
V	367154	2032
V	367409	2033
V	367665	2034
V	367921	2035
V	368180	2036
V	368438	2037
V	368696	2038
V	368954	2039
V	369215	2040
V	369475	2041
V	369737	2042
V	369995	2043
V	370252	2044
V	370512	2045
V	370767	2046
V	371028	2047
V	371286	2048
V	371539	2049
V	371796	2050
V	372056	2052
V	372318	2053
V	372573	2054
V	372833	2055
V	373089	2056
V	373345	2057
V	373606	2058
V	373858	2059
V	374119	2060
V	374373	2061
V	374630	2062
V	374893	2063
V	375151	2064
V	375401	2065
V	375657	2066
V	375915	2067
V	376165	2068
V	376416	2069
V	376674	2070
V	376930	2071
V	377182	2072
V	377436	2073
V	377682	2074
V	377937	2075
V	378191	2076
V	378445	2077
V	378706	2078
V	378960	2079
V	379216	2080
V	379473	2081
V	379727	2082
V	379981	2083
V	380239	2084
V	380496	2085
V	380758	2086
V	381015	2087
V	381275	2088
V	381533	2089
V	381794	2090
V	382048	2091
V	382300	2092
V	382550	2093
V	382799	2094
V	383048	2095
V	383305	2096
V	383557	2097
V	383811	2098
V	384067	2099
V	384320	2100
V	384571	2101
V	384823	2102
V	385072	2103
V	385324	2104
V	385578	2105
V	385831	2106
V	386083	2107
V	386330	2108
V	386584	2109
V	386833	2110
V	387084	2111
V	387335	2112
V	387585	2113
V	387840	2114
V	388092	2115
V	388344	2116
V	388599	2117
V	388851	2118
V	389102	2119
V	389353	2120
V	389606	2121
V	389857	2122
V	390108	2123
V	390362	2124
V	390614	2125
V	390864	2126
V	391116	2127
V	391367	2128
V	391619	2129
V	391874	2130
V	392123	2131
V	392373	2132
V	392626	2133
V	392881	2134
V	393132	2135
V	393385	2136
V	393634	2137
V	393887	2138
V	394139	2139
V	394394	2140
V	394643	2141
V	394897	2142
V	395149	2143
V	395400	2144
V	395653	2145
V	395902	2146
V	396152	2147
V	396404	2148
V	396655	2149
V	396908	2150
V	397158	2151
V	397410	2152
V	397657	2153
V	397906	2154
V	398153	2155
V	398406	2156
V	398658	2157
V	398910	2158
V	399160	2159
V	399412	2160
V	399670	2161
V	399922	2162
V	400174	2163
V	400424	2164
V	400674	2165
V	400927	2166
V	401182	2167
V	401434	2168
V	401687	2169
V	401936	2170
V	402191	2171
V	402444	2172
V	402698	2173
V	402949	2174
V	403201	2175
V	403453	2176
V	403705	2177
V	403954	2178
V	404202	2179
V	404465	2180
V	404715	2181
V	404976	2182
V	405230	2183
V	405485	2184
V	405734	2185
V	405989	2186
V	406246	2187
V	406495	2188
V	406744	2189
V	406999	2190
V	407251	2191
V	407515	2192
V	407764	2193
V	408014	2194
V	408265	2195
V	408516	2196
V	408770	2197
V	409023	2198
V	409275	2199
V	409527	2200
V	409780	2201
V	410032	2202
V	410280	2203
V	410526	2204
V	410777	2205
V	411029	2206
V	411280	2207
V	411532	2208
V	411779	2209
V	412029	2210
V	412280	2211
V	412533	2212
V	412780	2213
V	413034	2214
V	413290	2215
V	413543	2216
V	413796	2217
V	414047	2218
V	414299	2219
V	414558	2220
V	414812	2221
V	415069	2222
V	415321	2223
V	415575	2224
V	415825	2225
V	416077	2226
V	416326	2227
V	416582	2228
V	416833	2229
V	417085	2230
V	417339	2231
V	417591	2232
V	417846	2233
V	418096	2234
V	418358	2235
V	418612	2236
V	418865	2237
V	419116	2238
V	419369	2239
V	419624	2240
V	419876	2241
V	420127	2242
V	420378	2243
V	420632	2244
V	420881	2245
V	421132	2246
V	421383	2247
V	421634	2248
V	421886	2249
V	422137	2250
V	422389	2251
V	422639	2252
V	422888	2253
V	423140	2254
V	423392	2255
V	423644	2256
V	423900	2257
V	424152	2258
V	424403	2259
V	424661	2260
V	424913	2261
V	425167	2262
V	425418	2263
V	425670	2264
V	425919	2265
V	426168	2266
V	426419	2267
V	426674	2268
V	426925	2269
V	427173	2270
V	427427	2271
V	427680	2272
V	427929	2273
V	428179	2274
V	428427	2275
V	428675	2276
V	428924	2277
V	429179	2278
V	429433	2279
V	429684	2280
V	429936	2281
V	430190	2282
V	430443	2283
V	430695	2284
V	430948	2285
V	431197	2286
V	431455	2287
V	431707	2288
V	431960	2289
V	432213	2290
V	432465	2291
V	432721	2292
V	432975	2293
V	433231	2294
V	433485	2295
V	433733	2296
V	433985	2297
V	434237	2298
V	434489	2299
V	434741	2300
V	434989	2301
V	435242	2302
V	435496	2303
V	435747	2304
V	435998	2305
V	436250	2306
V	436504	2307
V	436759	2308
V	437014	2309
V	437263	2310
V	437517	2311
V	437770	2312
V	438022	2313
V	438278	2314
V	438531	2315
V	438784	2316
V	439036	2317
V	439291	2318
V	439537	2319
V	439787	2320
V	440034	2321
V	440288	2322
V	440541	2323
V	440792	2324
V	441040	2325
V	441291	2326
V	441543	2327
V	441796	2328
V	442051	2329
V	442300	2330
V	442554	2331
V	442806	2332
V	443056	2333
V	443312	2334
V	443559	2335
V	443810	2336
V	444065	2337
V	444316	2338
V	444570	2339
V	444823	2340
V	445073	2341
V	445325	2342
V	445579	2343
V	445833	2344
V	446086	2345
V	446337	2346
V	446590	2347
V	446839	2348
V	447108	2349
V	447360	2350
V	447621	2351
V	447872	2352
V	448122	2353
V	448374	2354
V	448627	2355
V	448881	2356
V	449135	2357
V	449387	2358
V	449636	2359
V	449888	2360
V	450140	2361
V	450394	2362
V	450649	2363
V	450905	2364
V	451156	2365
V	451408	2366
V	451661	2367
V	451914	2368
V	452166	2369
V	452418	2370
V	452670	2371
V	452922	2372
V	453174	2373
V	453425	2374
V	453678	2375
V	453931	2376
V	454187	2377
V	454440	2378
V	454689	2379
V	454937	2380
V	455624	2381
V	456314	2382
V	457004	2383
V	457694	2384
V	458394	2385
V	459085	2386
V	459776	2387
V	460464	2388
V	461150	2389
V	461841	2390
V	462551	2391
V	463248	2392
V	463946	2393
V	464643	2394
V	465353	2395
V	466044	2396
V	466733	2397
V	467429	2398
V	468120	2399
V	468823	2400
V	469507	2401
V	470193	2402
V	470888	2403
V	471574	2404
V	472272	2405
V	472963	2406
V	473663	2407
V	474347	2408
V	475040	2409
V	475732	2410
V	476425	2411
V	477113	2412
V	477814	2413
V	478511	2414
V	479209	2415
V	479885	2416
V	480576	2417
V	481263	2418
V	481950	2419
V	482637	2420
V	483334	2421
V	484026	2422
V	484712	2423
V	485402	2424
V	486082	2425
V	486769	2426
V	487459	2427
V	488148	2428
V	488825	2429
V	489515	2430
V	490201	2431
V	490882	2432
V	491578	2433
V	492276	2434
V	492970	2435
V	493646	2436
V	494343	2437
V	495034	2438
V	495731	2439
V	496421	2440
V	497110	2441
V	497798	2442
V	498484	2443
V	499178	2444
V	499871	2445
V	500562	2446
V	501252	2447
V	501940	2448
V	502629	2449
V	503317	2450
V	504006	2451
V	504691	2452
V	505382	2453
V	506067	2454
V	506760	2455
V	507447	2456
V	508138	2457
V	508837	2458
V	509521	2459
V	510221	2460
V	510912	2461
V	511612	2462
V	512295	2463
V	512992	2464
V	513691	2465
V	514394	2466
V	515087	2467
V	515779	2468
V	516462	2469
V	517155	2470
V	517843	2471
V	518534	2472
V	519228	2473
V	519928	2474
V	520625	2475
V	521310	2476
V	521997	2477
V	522692	2478
V	523377	2479
V	524063	2480
V	524757	2481
V	525449	2482
V	526138	2483
V	526823	2484
V	527517	2485
V	528207	2486
V	528897	2487
V	529594	2488
V	530283	2489
V	530977	2490
V	531666	2491
V	532356	2492
V	533047	2493
V	533735	2494
V	534428	2495
V	535123	2496
V	535808	2497
V	536503	2498
V	537196	2499
V	537886	2500
V	538590	2501
V	539283	2502
V	539980	2503
V	540681	2504
V	541363	2505
V	542055	2506
V	542755	2507
V	543439	2508
V	544129	2509
V	544825	2510
V	545521	2511
V	546207	2512
V	546899	2513
V	547589	2514
V	548268	2515
V	548963	2516
V	549662	2517
V	550357	2518
V	551045	2519
V	551749	2520
V	552443	2521
V	553135	2522
V	553834	2523
V	554523	2524
V	555214	2525
V	555907	2526
V	556608	2527
V	557301	2528
V	557992	2529
V	558689	2530
V	559370	2531
V	560065	2532
V	560771	2533
V	561470	2534
V	562160	2535
V	562849	2536
V	563542	2537
V	564237	2538
V	564936	2539
V	565639	2540
V	566332	2541
V	567030	2542
V	567715	2543
V	568415	2544
V	569094	2545
V	569790	2546
V	570483	2547
V	571177	2548
V	571871	2549
V	572566	2550
V	573263	2551
V	573949	2552
V	574647	2553
V	575344	2554
V	576037	2555
V	576731	2556
V	577432	2557
V	578123	2558
V	578825	2559
V	579507	2560
V	580200	2561
V	580898	2562
V	581596	2563
V	582278	2564
V	582971	2565
V	583664	2566
V	584368	2567
V	585059	2568
V	585753	2569
V	586451	2570
V	587146	2571
V	587830	2572
V	588524	2573
V	589214	2574
V	589911	2575
V	590603	2576
V	591289	2577
V	591987	2578
V	592679	2579
V	593366	2580
V	594058	2581
V	594757	2582
V	595443	2583
V	596137	2584
V	596824	2585
V	597522	2586
V	598223	2587
V	598927	2588
V	599628	2589
V	600320	2590
V	601007	2591
V	601697	2592
V	602384	2593
V	603079	2594
V	603768	2595
V	604470	2596
V	605166	2597
V	605864	2598
V	606559	2599
V	607241	2600
V	607936	2601
V	608632	2602
V	609320	2603
V	610018	2604
V	610716	2605
V	611407	2606
V	612104	2607
V	612799	2608
V	613488	2609
V	614178	2610
V	614862	2611
V	615552	2612
V	616254	2613
V	616937	2614
V	617631	2615
V	618323	2616
V	619008	2617
V	619701	2618
V	620396	2619
V	621101	2620
V	621790	2621
V	622487	2622
V	623176	2623
V	623875	2624
V	624562	2625
V	625256	2626
V	625955	2627
V	626641	2628
